created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Fri Mar 17 08:00:14 +0000 2023,1636638560672690176,1 PRODUK NPURE YG BISA BUAT CERAHIN KETI SEKALIGUS MEMINIMALISIR BAU!!!👀  produk yg bisa bikin makin PD pamer keti!  a review thread #racuninskincare https://t.co/Qqi84qDqQr,1,13,58,68,in,962206992738631686,1636638560672690176,linskinjournal,https://twitter.com/linskinjournal/status/1636638560672690176
Fri Mar 17 05:26:11 +0000 2023,1636599790946648064,"[thread] KETI CERAH HANYA DALAM 28 HARI? Senang bgt bisa share progress keti aku setelah pake NPURE Licorice Moonlight Axillary Treatment, sekalian aku mau review produknya di thread ini yaaa😍 https://t.co/0M9jyCEjuT",1,1,0,4,in,287050772,1636599790946648064,adorechubstin,https://twitter.com/adorechubstin/status/1636599790946648064
Fri Mar 17 05:10:03 +0000 2023,1636595732772954113,GIVEAWAY KRIM PENCERAH KETI 2 WINNER ✨ NPURE MOONLIGHT AXILLARY TREATMENT ✨   syarat :   🌳 follow @zadnyaa dan @NPUREOFFICIAL  🌳 rt &amp  like tweet ini  🌳 rt &amp  like thread review dibawah  🌳 reply kalimat menarik pake “Berani pamer keti dengan NPURE”   #zonauang #giveawayindo https://t.co/buWkbzYD7G,8,81,105,121,in,265230857,1636595732772954113,zadnyaa,https://twitter.com/zadnyaa/status/1636595732772954113
Tue Mar 14 05:12:53 +0000 2023,1635509280504967169,"@riskyana47 @ohmybeautybank Hallo kakk, boleh review facial wash nya npure licorice gaa yaa ???",0,0,0,0,tl,1566294341991092224,1608406353818812419,adel_inhe,https://twitter.com/adel_inhe/status/1635509280504967169
Sun Mar 12 04:19:41 +0000 2023,1634771117989822464,"@hyewoncute @ohmybeautybank review toner npure dong ka, ngaruh ga buat bruntusan?",0,1,0,0,in,1416634427107516416,1634592578778828800,wonuwangi,https://twitter.com/wonuwangi/status/1634771117989822464
Sun Mar 12 03:30:01 +0000 2023,1634758618024402945,"/beauty/ yg pernah make npure cica clear pad boleh review nya dong, makasih https://t.co/wkcH0GnPWA",2,6,0,8,in,1018730819735580672,1634758618024402945,beauthingy,https://twitter.com/beauthingy/status/1634758618024402945
Wed Mar 08 09:08:56 +0000 2023,1633394356592988160,"Ada yang mau ga per skincarean sm per kosmetikan, baru di pake cm buat review buat konten aja, sayang banyak ga di pake, ada Npure, aha white, purbasari, scarlett, mustika ratu, pinkflash dll ada juga brg free sample yg banyak ga di pake kayak jam tangan, tas ntar d foto Gratis""",1,27,4,12,in,2384473045,1633394356592988160,pemburupromo28,https://twitter.com/pemburupromo28/status/1633394356592988160
Mon Mar 06 01:35:21 +0000 2023,1632555433415290881,"@24LRTFD @ohmybeautybank review npure dong kak, itu bentuknya spray ya?",0,1,0,0,in,112703507,1632366968958488576,rzkaichamellia,https://twitter.com/rzkaichamellia/status/1632555433415290881
Mon Mar 06 00:30:35 +0000 2023,1632539135851499521,"@decalcomaniwhat @ohmybeautybank Kak review toner npure centella dongg. Aku tertarik, siapa tau cocok di aku😭",0,0,0,0,in,1191341142014451713,1632366968958488576,almdokja,https://twitter.com/almdokja/status/1632539135851499521
Mon Mar 06 00:29:36 +0000 2023,1632538888265945093,@cloudysnowys Kak bole review ss npure nyaa?,0,0,0,0,tl,994886337026289666,1580489358838153217,youruglypotato,https://twitter.com/youruglypotato/status/1632538888265945093
Sun Mar 05 06:41:14 +0000 2023,1632270021966831616,"@callmeangel_ll @convomfs toner npure kurang melembapkan buat aku, terus untuk you aku pernah review dia bagus kok tapi ada momen pas kulit kering gabisa pake dia, jadinya makin kering. klo kamu oily bgt gpp.  saranku kalo butuh toner bener untuk menghidrasi mending true to skin/lacoco""",0,1,0,2,in,1470363228597194756,1632167855126122497,skinkiky,https://twitter.com/skinkiky/status/1632270021966831616
Sun Mar 05 06:14:20 +0000 2023,1632263254759337990,💭REVIEW NPURE LICORICE POTION OF LIGHT SERUM💭 https://t.co/e2rstLzKIZ,2,2,0,6,en,884948005580808192,1632263254759337990,MOAJjunie23,https://twitter.com/MOAJjunie23/status/1632263254759337990
Sun Mar 05 05:26:59 +0000 2023,1632251338330619905,💚REVIEW NPURE CICA BIOME ACNE SERUM ESSENCE💚 https://t.co/w7bFdcoBrU,2,2,0,4,en,884948005580808192,1632251338330619905,MOAJjunie23,https://twitter.com/MOAJjunie23/status/1632251338330619905
Sun Mar 05 05:07:39 +0000 2023,1632246471490945024,"@convomfs eh gue mau beli facial wash you sm toner npure karena liat review di tiktok pd banyak bilang bagus. Muka aku itu sensitiv, berjerawat, sm lumayan berminyak, kira kira cocok ga?? https://t.co/YxZ3asuT8J",0,35,1,22,in,1395312016986832899,1632167855126122497,addicttotrsr,https://twitter.com/addicttotrsr/status/1632246471490945024
Thu Mar 02 02:54:33 +0000 2023,1631125813176446977,"Somethinc yang ini belum pernah pake. Tapi kalo toner npure mah debest dah. Searching aja di gugel nisaahani npure toner, nanti keluar review aku atau searching di twitter. Nanti juga muncul link buat ke blog aku.  Ini aku beneran make ya. Dan, emang suka review2 gitu di blog.",0,0,0,0,in,720104625156792320,1631125813176446977,nisaahani,https://twitter.com/nisaahani/status/1631125813176446977
Tue Feb 28 10:26:19 +0000 2023,1630514729277071360,@ayaaa122_ @ohmybeautybank kakk review toner npure dong,0,2,0,0,en,1202446241260376065,1630425562840702977,nar4cetamol,https://twitter.com/nar4cetamol/status/1630514729277071360
Tue Feb 28 05:03:15 +0000 2023,1630433427215495168,"@ohmybeautybank kalo dr review bagusan npure si, aku ada preloved tonernya. gacocok di aku dan kurang suka after taste(?) dimukanya https://t.co/uBEx7u4o9x",0,0,0,0,in,1260905006372229124,1630427637599334406,peachzthetic,https://twitter.com/peachzthetic/status/1630433427215495168
Sat Feb 25 17:36:07 +0000 2023,1629535727817211904,"@twntyfoursvn_ @ohmybeautybank kakk aku juga mau cobain ampoule sama tonernya npure, dan kebetulan ss kita samaa, boleh review skin1004 sama npure ga? terimakasih yaa",0,1,0,0,in,1273079074399772674,1629066662891888641,hrtjanely,https://twitter.com/hrtjanely/status/1629535727817211904
Sat Feb 25 15:08:28 +0000 2023,1629498571170156550,[bb] disini yang pengguna skincare dari npure boleh review produk2 npure yang kalian pake? https://t.co/CFQ758mbL0,1,4,1,4,in,994801274091687936,1629498571170156550,ohmybeautybank,https://twitter.com/ohmybeautybank/status/1629498571170156550
Fri Feb 24 00:36:25 +0000 2023,1628916726212755457,"@glowithven @NPUREOFFICIAL Sya pengen banget nyobain dan merasakan manfaat dan kelebihan dari NPURE,apalagi review nya sngat bagus dan bisa hempaskan daki...",0,0,0,0,in,1606417328564232192,1628739514561855488,IdhulFitriWin,https://twitter.com/IdhulFitriWin/status/1628916726212755457
Thu Feb 23 13:55:53 +0000 2023,1628755527307264002,GIVEAWAY NPURE PEELING GEL BUAT 2 PEMENANG!!  Rules: Follow @nisynwafer &amp  @NPUREOFFICIAL  RT &amp  💖 tweet ini RT &amp  💖 thread review dibawah  reply kalimat menarik tentang malem jumat bebas daki ~~,7,82,75,72,in,1059346373491884032,1628755527307264002,nisynwafer,https://twitter.com/nisynwafer/status/1628755527307264002
Thu Feb 23 13:01:57 +0000 2023,1628741955646820354,"@glowithven @NPUREOFFICIAL Mau coba produk ini karna tertarik setelah lihat review kakak &amp  yg lain, bener2 buat bersih wajah setelah pake Npure peeling gel kelihatan banget hasilnya jadi lebih cerah dan sehat,jadi pengen ikutan cobain ❤",0,0,0,0,in,1394912719984205827,1628739514561855488,dyinnana,https://twitter.com/dyinnana/status/1628741955646820354
Thu Feb 23 12:02:46 +0000 2023,1628727060360491009,"@senjatanuklir Oh iya, karna peeling gel kita samaan izin spiil ya 😂 ini  NPURE PEELING GEL  ✨ Peeling gel vegan pertama di Indonesia 🫶🏻 Review pemakaian diaku ga bikin perih &amp  ga bikin ketarik. So far, setelah beberapa kali pemakaian muka jd lbh halus dan cerah 😍 https://t.co/MoHuNTcHjd",0,0,0,0,in,195232513,1628695901907881984,archiesc_,https://twitter.com/archiesc_/status/1628727060360491009
Thu Feb 23 11:16:51 +0000 2023,1628715506999107584,Kali ini aku mau bahas mengenai produk terbarunya   ✨NPURE Licorice Advance Peeling Gel✨  Peeling gel ini merupakan produk terbaru dari line Licorice Light Up Brightening Series yang serum sama padnya udah pernah aku review juga disini ⤵️ https://t.co/1OR1ufMiFk,0,1,0,1,in,1148984147525791744,1628714923189743617,ForMySkinsSake,https://twitter.com/ForMySkinsSake/status/1628715506999107584
Wed Feb 22 23:59:50 +0000 2023,1628545129345875970,"@eatfm @ohmybeautybank Mjb kak, boleh review npure Licorice kakk?",0,0,0,0,tl,1530583431289053185,1628308723365212162,orngg999,https://twitter.com/orngg999/status/1628545129345875970
Sun Feb 19 06:47:05 +0000 2023,1627198066486022144,"@ohmybeautybank https://t.co/SAuSnx84h1 tim npure, ni review ku, baguss",0,0,0,1,tl,1242803411386425344,1627195033144397824,yourfidanzata,https://twitter.com/yourfidanzata/status/1627198066486022144
Sat Feb 18 14:30:00 +0000 2023,1626952175351123971,Dear! Ada yang pernah coba face wash nya npure yang noniprobiotic? Boleh tolong review nya dong. Btw st sender oily acne prone + sensitif. Makasih 🙌🏻,0,0,0,0,in,1390208160116264961,1626952175351123971,itsbeautyfess,https://twitter.com/itsbeautyfess/status/1626952175351123971
Thu Feb 16 14:54:32 +0000 2023,1626233574746882052,"@ohmybeautybank 1. kurang tau krn ga pke 2. review di FD katanya fw dmb bikin wajah rasa ketarik, aku saranin pake you yg hijo 3. azarine di kulit ku yg oily + acne prone msh kerasa berat. gerah gtu. aku saranin pakai the aubree artemisia aja, dijamin bagus 4. aku saranin npure noni 5. sesudah""",0,0,0,0,in,2246977614,1625656055798824961,michellee_lf,https://twitter.com/michellee_lf/status/1626233574746882052
Sun Feb 12 10:55:18 +0000 2023,1624723814902022144,[Bb] guysss npure ini cocok buat pemula? Minta review nya dong https://t.co/GlNXzTEpaK,0,2,0,6,in,994801274091687936,1624723814902022144,ohmybeautybank,https://twitter.com/ohmybeautybank/status/1624723814902022144
Fri Feb 10 15:03:53 +0000 2023,1624061597655396352,"akuu setiap hari make toner(azarine),moisturizer (originote),sunscreen(npure) sama serum (azarine)!!!   Tapi tdi bru beli serum (Avoskin) buat ngilanhin bekas jerawat,sama stock sunscreen kali ini aku make nivea,review nivea bagus g yg biru??",0,0,0,0,in,1406358925587349504,1624061597655396352,chaedorii,https://twitter.com/chaedorii/status/1624061597655396352
Tue Feb 07 07:11:05 +0000 2023,1622855450420207616,"@azzahramelia Halo kak, maaf join bareng yaa hehe kbetulan lg nyari review org yg pke npure cica series. Klo boleh tau skin type kaka apa yaa?? Trs sbnrny lbh mending oke pke essence atau serumnya aja?? Makasii ^^",0,1,0,0,in,1268901049181466624,1382669903023329282,yourbbillyhills,https://twitter.com/yourbbillyhills/status/1622855450420207616
Sun Feb 05 05:05:04 +0000 2023,1622098962026213377,@ohmybeautybank Npure toner yg cica bagus bgttt Bakuchiol somethic juga ngempesin jerawat lgsg kering paginya Skrg lg nyoba serum acne nya nacific ntar ak kasi review seminggu lg,0,0,0,1,in,1448960777918955522,1622060463810023424,charather,https://twitter.com/charather/status/1622098962026213377
Sat Feb 04 16:07:00 +0000 2023,1621903155352199168,"Buruan guys, lagi diskon 30% npure noni moisturizer. Sedikit review aku juga pake ini. Awal kula pake karena wajah lagi iritasi gara² over exfo, jerawat hilang timbul, wajah lebih gampang kemerahan, dan akhirnya nyobain pake ini. Sembuh itu jerawat 😭 https://t.co/f0fCPLNfDg https://t.co/8aKnMENipX",0,0,0,1,in,1475030560229638145,1621903155352199168,do_n_u_t_s,https://twitter.com/do_n_u_t_s/status/1621903155352199168
Sat Feb 04 13:37:42 +0000 2023,1621865584706326528,"@karinaaerii @ohmybeautybank ka review npure noni dong, buat beruntusan bisa gak",0,0,0,0,in,1270939086618951680,1621859899977400323,apasigjlsbgttt,https://twitter.com/apasigjlsbgttt/status/1621865584706326528
Thu Feb 02 11:33:28 +0000 2023,1621109542049447937,"Yah udah terlanjur repurchase toner npure.. liat review pyunkang yul kayaknya cocok utk kulit sensitif kayak aku. Trus di oren py yg 200ml cuma 129k. Tau gt co py aja tadi, penasaran bgt pengen coba",0,0,0,0,in,1625124762,1621109542049447937,nocrimor,https://twitter.com/nocrimor/status/1621109542049447937
Tue Jan 31 06:22:34 +0000 2023,1620306525825945602,"N'PURE Centella Asiatica Hydrating Toner Review: Jujur ccok bgt pake toner ini, beruntusan trhempas, jerawat mendem jd cpt mateng, efeknya calming bngt 😍. Aku beli di toko oren, harganya terjangkau cek link 👉 https://t.co/DjlxBBCUQo #racunshopee #shopeehaul #npure https://t.co/XsFTYNK0Wf",0,0,0,0,in,986290825,1620306525825945602,Onahondung,https://twitter.com/Onahondung/status/1620306525825945602
Mon Jan 30 16:08:18 +0000 2023,1620091543272173570,@shazdline @ohmybeautybank kaakk boleh minta review moist nya npure noni gaa??,0,0,0,0,in,1110101770397609985,1619901994956902400,rapunzelllz,https://twitter.com/rapunzelllz/status/1620091543272173570
Mon Jan 30 13:56:59 +0000 2023,1620058495436619776,"✧. ┊ Review Npure Noni Probiotics Balance Me Fine Toner  🔖 https://t.co/4Chkdbt69B My savior toner pas kulit wajah lagi “sakit”, sesuai namanya Balance Me. Ngebantu kulitku pas lagi redness dan jerawat.   #racunskincare #reviewdews https://t.co/PMVFitrn7z",1,1,1,3,in,1455899981932417034,1620058495436619776,dewstari,https://twitter.com/dewstari/status/1620058495436619776
Mon Jan 30 11:26:53 +0000 2023,1620020723355119618,"Iseng beli sendiri, dan nyoba keduanya pas waktu jerawat masih meradang (NPURE Cica Acne Spot) dan satu lagi pas tinggal sisa Noda Hitamnya aja (NPURE Cica Dark Spot),   Here’s my review :",0,1,0,0,in,1031506388701261825,1620020714937131008,vanillapumpkinm,https://twitter.com/vanillapumpkinm/status/1620020723355119618
Sun Jan 29 09:56:51 +0000 2023,1619635676726857729,"@ohmybeautybank Aku skrg lagii pake skintific 5x ceramide yg travel size sih, tp aku prnh review npure noni ini jg bagus, btw skintype kt samaa dry sensitive, kering dan gampang merah2",0,0,0,0,in,1031506388701261825,1619626376583319552,vanillapumpkinm,https://twitter.com/vanillapumpkinm/status/1619635676726857729
Sat Jan 28 09:47:01 +0000 2023,1619270813118779393,@Nabilasffa udah rajin exfo? honest review ± 1 bulan pake toner reset blackhead sekitaran hidung beneran berkurang banget dicombo sama npure pad jga 👍  https://t.co/hE7GZGFKKL,0,0,0,0,in,1404037287986425863,1618620189054226435,hehayoo,https://twitter.com/hehayoo/status/1619270813118779393
Fri Jan 27 11:13:52 +0000 2023,1618930282341736448,"@jajan_nae @NPUREOFFICIAL Udh mau pengen check out di marketplace, tp duitnya masih dipake keperluan lain. Alhasil ngalah. Review npure jg bagus bgt pgn bgt cobain",0,0,0,0,in,632490628,1618887898513969153,meikiisnaeni,https://twitter.com/meikiisnaeni/status/1618930282341736448
Thu Jan 26 14:14:15 +0000 2023,1618613290757951488,"@ohmybeautybank https://t.co/vTrWFCgGDV aku make npure buat csm an, bruntusan sama jerawat kemerahan dimuka aku mendingan bgt ni review ku",0,0,0,0,in,1242803411386425344,1618612256002150401,yourfidanzata,https://twitter.com/yourfidanzata/status/1618613290757951488
Mon Jan 23 11:17:10 +0000 2023,1617481563171860481,"@lucyveer haloo, boleh minta review npure licorice padnya ga?? masi bingung mau beli yg cica pad atau licorice pad 🥺",0,1,0,0,in,1353198053230927918,1617364031601532928,natnattawin,https://twitter.com/natnattawin/status/1617481563171860481
Fri Jan 20 04:13:47 +0000 2023,1616287849162354689,"Review Npure Marigold Series, Jatuh Cinta Sama Moisturizernya! by Laela Awalia - https://t.co/Zs9MhlkenS https://t.co/rA7dNqX35C",0,0,0,0,in,3042388616,1616287849162354689,BPerempuan,https://twitter.com/BPerempuan/status/1616287849162354689
Thu Jan 19 15:02:27 +0000 2023,1616088704107556865,@aridarariyu @ohmybeautybank review npure noni nya dong kakkk,0,1,0,0,tl,1565383473770012672,1613707597168926721,jjaembuuull,https://twitter.com/jjaembuuull/status/1616088704107556865
Tue Jan 17 06:54:18 +0000 2023,1615241082350227457,"@itsbeautyfess Double cleansing, fw cosrx, toner hatomugi, serum npure ampoule, moist dear me beauty untuk skin barier, sunscreen azarine ijo. Review disini https://t.co/8wS9MDnNNO",0,0,0,0,en,1014860427543527424,1614954367148519424,blbbxx,https://twitter.com/blbbxx/status/1615241082350227457
Wed Jan 18 12:57:55 +0000 2023,1615694978809999361,mau review toner npure,1,1,0,0,en,1284330173190377473,1615694978809999361,wainnalilaihi,https://twitter.com/wainnalilaihi/status/1615694978809999361
Wed Jan 18 13:22:53 +0000 2023,1615701260828835841,@ohmybeautybank ini review toner npure,0,0,0,0,en,1322581364,1615691758201110530,itsmeshanxi,https://twitter.com/itsmeshanxi/status/1615701260828835841
Mon Jan 16 16:20:00 +0000 2023,1615021059207761920,"Dear! ada yg pake fw npure noni probiotik? mau honest review dong.. masi maju mundur mau beli 🥺🥺 st ku sensitif + acne prone, sbelumnya pakai fw the origin",0,0,0,0,in,1390208160116264961,1615021059207761920,itsbeautyfess,https://twitter.com/itsbeautyfess/status/1615021059207761920
Mon Jan 16 04:40:51 +0000 2023,1614845111535538176,@elsyandni @ohmybeautybank Kaak mau review npure noninya boleh?,0,1,0,0,in,1497603158004035587,1614079942425456642,areusipeu,https://twitter.com/areusipeu/status/1614845111535538176
Sat Jan 14 05:36:04 +0000 2023,1614134230266826753,"@ohmybeautybank Honest review npure bagus buat jerawat merah merah,buat csm jg enak tp gatau kenapa lama lama bikin bruntusan di aku..kalo lembab nya sih lumayan oke",0,0,0,0,in,1534011552021422080,1613898711251423233,xzzrintaaa,https://twitter.com/xzzrintaaa/status/1614134230266826753
Fri Jan 13 04:00:06 +0000 2023,1613747691259064324,"[bb] kalian yang st oily ada yang pake ss npure kah? mau review pemakaian kalian doong, dikulit kayak gimana? thankyouu❤️ https://t.co/cocuE93L3n",0,2,0,1,in,994801274091687936,1613747691259064324,ohmybeautybank,https://twitter.com/ohmybeautybank/status/1613747691259064324
Thu Jan 12 16:40:00 +0000 2023,1613576540746575874,"Dear! Adakah disini yg pake toner npure centella sbg hydrating toner sebelum pake serum exfo seperti avo lactic acid / azeclair? Bisa dipake barengan kan ya? Review &amp  advicenya dong, bingung bgt. TIA",0,1,0,0,in,1390208160116264961,1613576540746575874,itsbeautyfess,https://twitter.com/itsbeautyfess/status/1613576540746575874
Thu Jan 12 10:50:00 +0000 2023,1613488459091697665,"Dear! Adakah disini yg pake toner npure centella sbg hydrating toner sebelum pake serum exfo seperti avo lactic acid / azeclair? Bisa dipake barengan kan ya? Review &amp  advicenya dong, bingung bgt",0,0,0,0,in,1390208160116264961,1613488459091697665,itsbeautyfess,https://twitter.com/itsbeautyfess/status/1613488459091697665
Mon Jan 09 15:28:16 +0000 2023,1612471321669283841,@vanillapumpkinm @beauthingy hii kak bole review npure koist kalo dipake di kakak gmn? sama tipe kulitnya ap kak thx before🫶,0,1,0,0,in,1265546880588697600,1610837240099536897,soju_kid,https://twitter.com/soju_kid/status/1612471321669283841
Mon Jan 09 13:27:06 +0000 2023,1612440830584958978,"Moisturizer Npure https://t.co/dUZ4vNkjPR Baru kali ini cobain npure, liat review pada bilang bagus. Pas coba eh iya bener sebagus itu. St aku kombi, dipake sama sekali gak bikin berminyak. Tekstur moistnya gel &amp  ringan bgt. Pas dipake ada sensasi dingin   (Cont-) https://t.co/PEGzJOBf9j""",3,1,0,4,in,3047479065,1604764437067755520,do_okiim,https://twitter.com/do_okiim/status/1612440830584958978
Mon Jan 09 09:23:28 +0000 2023,1612379518316187650,@myboyss4120 @beauthingy halo kak boleh review npure moist di kakak kayak gimana? sama skintypenya apa trimakasih,0,1,0,0,in,1265546880588697600,1610837240099536897,soju_kid,https://twitter.com/soju_kid/status/1612379518316187650
Sat Jan 07 13:26:55 +0000 2023,1611716010733875201,"@senshineey @ohmybeautybank Kak review yg npure dong, boleh gak?",0,1,0,0,in,1516048751109976070,1611636644079374338,ssahnyariusn,https://twitter.com/ssahnyariusn/status/1611716010733875201
Sat Jan 07 11:32:08 +0000 2023,1611687124516106240,"@ohmybeautybank Rata2 npure, full honest review dan ga ganti2 semenjak udh ngerasa cocok🫶🏻",0,0,0,0,in,1031506388701261825,1611681811532509185,vanillapumpkinm,https://twitter.com/vanillapumpkinm/status/1611687124516106240
Fri Jan 06 13:37:20 +0000 2023,1611356243754639360,@trulyfairyy @ohmybeautybank Review toner npure nya dong,0,1,0,0,en,73539461,1611182154423373824,vinasantosa,https://twitter.com/vinasantosa/status/1611356243754639360
Fri Jan 06 03:10:34 +0000 2023,1611198512527716352,"@ohmybeautybank sorry oot, review hadalabo toner sama npure centella dong, pilih mana kira2?",0,0,0,1,tl,1496306344596365313,1611182154423373824,nauvless,https://twitter.com/nauvless/status/1611198512527716352
Fri Jan 06 01:07:05 +0000 2023,1611167437860503552,@cowdle @convomf Toner npure bagus ga? Review dong,0,1,0,0,en,1506848288451952646,1610806521457156098,cuties_lorena,https://twitter.com/cuties_lorena/status/1611167437860503552
Thu Jan 05 11:47:20 +0000 2023,1610966172094337024,@yoursunshine09_ @ohmybeautybank Kk review npure,0,1,0,1,en,3189839761,1610920338464075780,CiciNurrahmah,https://twitter.com/CiciNurrahmah/status/1610966172094337024
Thu Jan 05 06:59:16 +0000 2023,1610893678184386560,"@akumodiii @ohmybeautybank Review npure dong kak, katanya mantul buat nyerahin",0,0,0,0,in,1326356977748910080,1609789130338357250,Kanaya_chysara,https://twitter.com/Kanaya_chysara/status/1610893678184386560
Tue Jan 03 08:34:48 +0000 2023,1610192944979664899,"@ohmybeautybank Ada yg pake moist npure yg sensitive (yg tube abu abu), review nya dongg",0,0,0,0,in,1562078190704939009,1610136408018292736,yippieyeaypau,https://twitter.com/yippieyeaypau/status/1610192944979664899
Mon Jan 02 04:50:10 +0000 2023,1609774025332645888,[BB] Guys tolong review face wash Npure noni dong. Jangan lupa cantumin skin type-nya yah^-^,0,1,0,1,in,994801274091687936,1609774025332645888,ohmybeautybank,https://twitter.com/ohmybeautybank/status/1609774025332645888
Mon Jan 02 04:33:27 +0000 2023,1609769817623650304,"@defleoriste @ohmybeautybank haloo, boleh review toner centella npure nya gaa?",0,0,0,0,tl,1160561014829486080,1609714327355031553,straykidsmaknae,https://twitter.com/straykidsmaknae/status/1609769817623650304
Sun Jan 01 14:47:53 +0000 2023,1609562058101788672,"Tuhan restui aku ganti skincare yahh, udah gak bakal pake the ordinary lg kayaknya. Bloomka cocok tp pgn coba npure. Habis gmn yah mahal banget TO aku ga kuad, nanti klo udah kerja balik lg. Demi kesehatan dompet, padahal lg liat byk bgt review orang bilang TO top. Nyesel g y?",0,0,0,0,in,1132824231752814592,1609562058101788672,utuptupu23,https://twitter.com/utuptupu23/status/1609562058101788672
Fri Dec 30 19:48:53 +0000 2022,1608913029965676547,[bb] rēview toner npure dong guys,0,6,0,3,en,994801274091687936,1608913029965676547,ohmybeautybank,https://twitter.com/ohmybeautybank/status/1608913029965676547
Fri Dec 30 11:05:08 +0000 2022,1608781223639519235,[bb] review exfo pad ny npure dong. buat sender yg udh sering exfo kira² nampol ga ya?,0,0,0,0,in,994801274091687936,1608781223639519235,ohmybeautybank,https://twitter.com/ohmybeautybank/status/1608781223639519235
Wed Dec 28 19:51:15 +0000 2022,1608188853311148032,"@r12ecret @ohmybeautybank mjb, kak. boleh review npure clear padsnya? makasii ^•^",0,1,0,0,in,1594629485722497024,1605005179157237761,fisyaey,https://twitter.com/fisyaey/status/1608188853311148032
Wed Dec 28 06:10:03 +0000 2022,1607982190071263232,@rideybayke @letsreadook @ohmybeautybank Kak boleh review npure gk terus belinya dimana? Sama dipake nya pas apa btw St kita sama,0,0,0,0,in,1314044388729745408,1607664335136096257,pipiw25_,https://twitter.com/pipiw25_/status/1607982190071263232
Tue Dec 27 10:33:31 +0000 2022,1607686106526646272,"@eunabita Halo kak aku mau rekomendasi NPURE Acne Spot karna ampuh mengatasi jerawat ku yang masih aktif sekaligus bekas hitam nya.Orang orang juga banyak yang cocok,contoh review nya ada di pic kedua.  Harga nya 67.000 di toko ini https://t.co/PoBZMMCwnr https://t.co/qzAesH5cV0",0,1,0,1,in,1491987113729949699,1607681264437583872,vladiraxela,https://twitter.com/vladiraxela/status/1607686106526646272
Tue Dec 27 10:30:25 +0000 2022,1607685323101982720,"@sebatasangann__ Halo kak aku mau rekomendasi NPURE Acne Spot karna ampuh mengatasi jerawat ku yang masih aktif sekaligus bekas hitam nya.Orang orang juga banyak yang cocok,contoh review nya ada di pic kedua.Harga nya 67.000 di toko ini https://t.co/PoBZMMCwnr https://t.co/wygJPOH3ue",0,0,0,0,in,1491987113729949699,1607681581627637766,vladiraxela,https://twitter.com/vladiraxela/status/1607685323101982720
Tue Dec 27 05:37:37 +0000 2022,1607611638445899778,"@Askrlfess Halo kak aku mau rekomendasi NPURE Acne Spot karna ampuh mengatasi jerawat ku yang masih aktif sekaligus bekas hitam nya.Orang orang juga banyak yang cocok,contoh review nya ada di pic kedua.Harga nya 67.000 di toko ini https://t.co/PoBZMMCwnr https://t.co/mh4wmG7Xj1",0,0,0,0,in,1491987113729949699,1607597569512976385,vladiraxela,https://twitter.com/vladiraxela/status/1607611638445899778
Tue Dec 27 03:34:39 +0000 2022,1607580692791316480,@sukanyasepatu Halo kak aku mau rekomendasi NPURE Acne Spot karna ampuh mengatasi jerawat ku yang masih aktif sekaligus bekas hitam nya.Orang orang juga banyak yang cocok contoh review nya ada di pic kedua.Harga nya 67.000 di toko ini https://t.co/PoBZMMCwnr https://t.co/Ci79Ci0qKT,0,1,0,1,in,1491987113729949699,1607380663669489665,vladiraxela,https://twitter.com/vladiraxela/status/1607580692791316480
Mon Dec 26 14:32:14 +0000 2022,1607383793337528320,@nyeonyaseo @RueOfAurora @ohmybeautybank —punya image bagus setauku:  ✨ NPure Cica Clear Pad ✨ Sometinc Glow Maker Clarifying toner (ini bentuknya toner bukan pad)  Aku denger ke2 ini bagus juga. Tapi untuk pastinya ga bisa jawab karena belom pernah coba 🙏🏻 Mungkin bisa cek review dulu ke google ya ◡̈,0,0,1,0,in,244069549,1607038513110994944,dear_priscila,https://twitter.com/dear_priscila/status/1607383793337528320
Sun Dec 25 13:03:16 +0000 2022,1606999016172314625,@ayamcantip review npure nya dong sama st nya apa,0,0,0,0,tl,1142767736428253184,1606991318324219904,lotsoarea,https://twitter.com/lotsoarea/status/1606999016172314625
Sat Dec 24 10:45:33 +0000 2022,1606601969044709377,"[Bb] mau review npure cica clear pad dong, thank you!",0,7,0,6,en,994801274091687936,1606601969044709377,ohmybeautybank,https://twitter.com/ohmybeautybank/status/1606601969044709377
Sat Dec 24 06:00:09 +0000 2022,1606530148035330050,"[Bb] mau review npure cica clear pad dong yang udh make rutinn, thank you!",0,0,0,2,en,994801274091687936,1606530148035330050,ohmybeautybank,https://twitter.com/ohmybeautybank/status/1606530148035330050
Fri Dec 23 12:49:20 +0000 2022,1606270733251772418,"@hazelnvde @ohmybeautybank Mjb, boleh review moist npure nya kak?",0,1,0,0,tl,1559866273844297729,1605333168285810691,pimmy178,https://twitter.com/pimmy178/status/1606270733251772418
Fri Dec 23 07:52:45 +0000 2022,1606196095683526657,Ada yang udah pernah coba npure yang  ini belum? Review dong https://t.co/asfrYfWZYu,0,0,0,0,in,1257617829232119808,1606196095683526657,iniiRaahma,https://twitter.com/iniiRaahma/status/1606196095683526657
